@relation stateData-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0

@attribute living_ghost1 {True,False}
@attribute living_ghost2 {True,False}
@attribute living_ghost3 {True,False}
@attribute living_ghost4 {True,False}
@attribute ghost_posX1 numeric
@attribute ghost_posY1 numeric
@attribute ghost_posX2 numeric
@attribute ghost_posY2 numeric
@attribute ghost_posX3 numeric
@attribute ghost_posY3 numeric
@attribute ghost_posX4 numeric
@attribute ghost_posY4 numeric
@attribute ghost_dir1 {North,South,West,East,Stop}
@attribute ghost_dir2 {North,South,West,East,Stop}
@attribute ghost_dir3 {North,South,West,East,Stop}
@attribute ghost_dir4 {North,South,West,East,Stop}
@attribute ghost_dist1 numeric
@attribute ghost_dist2 numeric
@attribute ghost_dist3 numeric
@attribute ghost_dist4 numeric
@attribute dot_dist numeric
@attribute score numeric
@attribute nextScore numeric
@attribute pacman_posX numeric
@attribute pacman_posY numeric
@attribute pacman_dir {North,South,West,East,Stop}
@attribute pacman_action {North,South,West,East,Stop}

@data
True,True,True,True,6,9,10,3,15,6,25,7,East,West,West,South,12,22,24,34,-1,-2,-3,1,16,South,South
False,False,False,True,1,1,3,1,5,1,28,2,Stop,Stop,Stop,North,-1,-1,-1,11,-1,493,492,25,11,North,South
True,True,True,True,2,3,2,3,5,9,7,6,West,East,North,West,11,11,8,12,-1,-5,-6,1,13,South,South
False,False,False,True,1,1,3,1,5,1,26,4,Stop,Stop,Stop,South,-1,-1,-1,8,-1,508,507,23,8,South,South
False,False,False,True,1,1,3,1,5,1,26,4,Stop,Stop,Stop,South,-1,-1,-1,8,-1,508,507,23,8,South,South
True,True,True,True,6,7,11,4,13,6,26,6,South,East,West,East,8,16,16,30,-1,-8,-9,1,10,South,South
True,True,True,True,2,3,1,3,5,8,6,6,East,West,West,West,13,12,11,14,-1,-3,-4,1,15,South,South
True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,10,22,25,32,-1,-3,-4,1,15,South,South
False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,10,17,-1,352,351,13,12,East,South
False,False,False,True,1,1,3,1,5,1,7,4,Stop,Stop,Stop,North,-1,-1,-1,6,-1,581,580,1,5,South,South
False,False,False,True,1,1,3,1,5,1,14,6,Stop,Stop,Stop,Stop,-1,-1,-1,6,10,658,657,10,4,South,South
True,True,True,True,1,3,2,3,5,9,6,6,Stop,Stop,Stop,Stop,3,4,7,5,-1,-12,-13,1,6,South,South
True,False,True,True,6,5,3,1,8,11,14,6,Stop,Stop,Stop,Stop,3,-1,5,10,6,192,191,6,8,South,South
