@relation 'stateData-weka.filters.unsupervised.attribute.Remove-R1,24'

@attribute living_ghost1 {True,False}
@attribute living_ghost2 {True,False}
@attribute living_ghost3 {True,False}
@attribute living_ghost4 {True,False}
@attribute ghost_posX1 numeric
@attribute ghost_posY1 numeric
@attribute ghost_posX2 numeric
@attribute ghost_posY2 numeric
@attribute ghost_posX3 numeric
@attribute ghost_posY3 numeric
@attribute ghost_posX4 numeric
@attribute ghost_posY4 numeric
@attribute ghost_dir1 {North,South,West,East,Stop}
@attribute ghost_dir2 {North,South,West,East,Stop}
@attribute ghost_dir3 {North,South,West,East,Stop}
@attribute ghost_dir4 {North,South,West,East,Stop}
@attribute ghost_dist1 numeric
@attribute ghost_dist2 numeric
@attribute ghost_dist3 numeric
@attribute ghost_dist4 numeric
@attribute dot_dist numeric
@attribute score numeric
@attribute pacman_posX numeric
@attribute pacman_posY numeric
@attribute pacman_dir {North,South,West,East,Stop}
@attribute pacman_action {North,South,West,East,Stop}

@data
True,False,False,True,6,5,3,1,5,1,14,6,Stop,Stop,Stop,Stop,9,-1,-1,2,4,377,13,7,South,East
True,False,False,True,6,5,3,1,5,1,14,6,Stop,Stop,Stop,Stop,10,-1,-1,1,3,376,14,7,East,South
True,False,False,False,6,5,3,1,5,1,7,1,Stop,Stop,Stop,Stop,9,-1,-1,-1,4,575,14,6,South,South
True,False,False,False,6,5,3,1,5,1,7,1,Stop,Stop,Stop,Stop,8,-1,-1,-1,5,574,14,5,South,West
True,False,False,False,6,5,3,1,5,1,7,1,Stop,Stop,Stop,Stop,7,-1,-1,-1,4,573,13,5,West,West
True,False,False,False,6,5,3,1,5,1,7,1,Stop,Stop,Stop,Stop,6,-1,-1,-1,3,572,12,5,West,West
True,False,False,False,6,5,3,1,5,1,7,1,Stop,Stop,Stop,Stop,5,-1,-1,-1,2,571,11,5,West,West
True,False,False,False,6,5,3,1,5,1,7,1,Stop,Stop,Stop,Stop,4,-1,-1,-1,1,570,10,5,West,West
True,False,False,False,6,5,3,1,5,1,7,1,Stop,Stop,Stop,Stop,3,-1,-1,-1,2,569,9,5,West,West
True,False,False,False,6,5,3,1,5,1,7,1,Stop,Stop,Stop,Stop,2,-1,-1,-1,3,568,8,5,West,West
True,False,False,False,6,5,3,1,5,1,7,1,Stop,Stop,Stop,Stop,1,-1,-1,-1,4,567,7,5,West,West
True,True,True,True,6,5,6,9,8,11,14,6,Stop,Stop,Stop,Stop,11,7,7,18,14,0,1,11,Stop,Stop
True,True,True,True,6,5,6,8,7,11,14,6,Stop,South,West,North,11,8,6,17,14,-1,1,11,Stop,Stop
True,True,True,True,6,5,6,7,7,11,14,7,Stop,South,West,North,11,9,6,17,14,-2,1,11,Stop,East
True,True,True,True,6,5,6,7,8,11,14,7,Stop,South,East,West,10,8,6,15,13,-3,2,11,East,East
True,True,True,True,7,5,6,8,7,11,13,7,East,North,West,North,10,6,4,13,12,-4,3,11,East,East
True,True,True,True,7,5,7,8,6,11,13,8,East,East,West,West,9,6,2,11,11,-5,4,11,East,East
True,True,True,True,8,5,7,8,7,11,12,8,East,East,East,West,9,5,2,10,10,-6,5,11,East,East
True,True,True,True,8,6,6,8,8,11,12,8,North,West,East,North,7,3,2,8,9,-7,6,11,East,East
True,True,True,True,9,6,6,7,8,11,12,9,East,South,Stop,South,7,5,1,8,8,-8,7,11,East,East
True,True,False,True,9,7,7,7,5,1,12,8,North,East,Stop,East,5,5,-1,8,7,191,8,11,East,East
True,True,False,True,10,7,7,8,5,1,13,8,East,North,Stop,West,5,5,-1,6,6,190,9,11,East,East
True,True,False,True,10,6,7,8,5,1,12,8,South,North,Stop,North,5,6,-1,4,5,189,10,11,East,South
True,True,False,True,10,6,8,8,5,1,12,9,South,East,Stop,West,4,4,-1,2,4,188,10,10,South,South
True,True,False,True,10,6,9,8,5,1,11,9,South,East,Stop,West,3,2,-1,1,3,187,10,9,South,South
True,False,False,True,10,7,3,1,5,1,11,9,Stop,Stop,Stop,North,1,-1,-1,3,2,386,10,8,South,South
False,False,False,True,1,1,3,1,5,1,11,10,Stop,Stop,Stop,West,-1,-1,-1,3,1,585,10,7,South,West
False,False,False,True,1,1,3,1,5,1,10,10,Stop,Stop,Stop,North,-1,-1,-1,5,2,584,9,7,West,West
False,False,False,True,1,1,3,1,5,1,10,11,Stop,Stop,Stop,West,-1,-1,-1,5,3,583,8,7,West,East
False,False,False,True,1,1,3,1,5,1,9,11,Stop,Stop,Stop,West,-1,-1,-1,4,2,582,9,7,East,North
False,False,False,True,1,1,3,1,5,1,9,11,Stop,Stop,Stop,West,-1,-1,-1,4,3,581,9,8,North,North
False,False,False,True,1,1,3,1,5,1,8,11,Stop,Stop,Stop,East,-1,-1,-1,2,4,580,9,9,North,East
False,False,False,True,1,1,3,1,5,1,9,11,Stop,Stop,Stop,West,-1,-1,-1,4,3,579,10,9,East,East
False,False,False,True,1,1,3,1,5,1,8,11,Stop,Stop,Stop,West,-1,-1,-1,6,4,578,11,9,East,North
False,False,False,True,1,1,3,1,5,1,7,11,Stop,Stop,Stop,West,-1,-1,-1,5,3,577,11,10,North,North
False,False,False,True,1,1,3,1,5,1,7,11,Stop,Stop,Stop,West,-1,-1,-1,4,4,576,11,11,North,West
False,False,False,True,1,1,3,1,5,1,7,11,Stop,Stop,Stop,West,-1,-1,-1,3,5,575,10,11,West,West
False,False,False,True,1,1,3,1,5,1,7,11,Stop,Stop,Stop,West,-1,-1,-1,2,6,574,9,11,West,West
False,False,False,True,1,1,3,1,5,1,7,11,Stop,Stop,Stop,West,-1,-1,-1,2,7,573,8,11,West,West
False,False,False,True,1,1,3,1,5,1,6,11,Stop,Stop,Stop,Stop,-1,-1,-1,1,8,572,7,11,West,West
True,True,True,True,1,3,2,3,5,9,6,6,Stop,Stop,Stop,Stop,15,16,13,17,-1,0,1,18,Stop,Stop
True,True,True,True,1,3,2,3,5,9,6,6,Stop,Stop,Stop,Stop,15,16,13,17,-1,-1,1,18,Stop,Stop
True,True,True,True,1,3,2,3,5,9,6,6,Stop,Stop,Stop,Stop,15,16,13,17,-1,-2,1,18,Stop,East
True,True,True,True,1,3,2,3,5,9,6,6,Stop,Stop,Stop,Stop,16,15,12,16,-1,-3,2,18,East,East
True,True,True,True,1,3,2,3,5,9,6,6,Stop,Stop,Stop,Stop,17,16,11,15,-1,-4,3,18,East,East
True,True,True,True,1,3,2,3,5,9,6,6,Stop,Stop,Stop,Stop,18,17,10,14,-1,-5,4,18,East,West
True,True,True,True,1,3,2,3,5,9,6,6,Stop,Stop,Stop,Stop,17,16,11,15,-1,-6,3,18,West,West
True,True,True,True,1,3,2,3,5,9,6,6,Stop,Stop,Stop,Stop,16,15,12,16,-1,-7,2,18,West,West
True,True,True,True,1,3,2,3,5,9,6,6,Stop,Stop,Stop,Stop,15,16,13,17,-1,-8,1,18,West,South
True,True,True,True,1,3,2,3,5,9,6,6,Stop,Stop,Stop,Stop,14,15,12,16,-1,-9,1,17,South,South
True,True,True,True,1,3,2,3,5,9,6,6,Stop,Stop,Stop,Stop,13,14,11,15,-1,-10,1,16,South,South
True,True,True,True,1,3,2,3,5,9,6,6,Stop,Stop,Stop,Stop,12,13,10,14,-1,-11,1,15,South,South
True,True,True,True,1,3,2,3,5,9,6,6,Stop,Stop,Stop,Stop,11,12,9,13,-1,-12,1,14,South,South
True,True,True,True,1,3,2,3,5,9,6,6,Stop,Stop,Stop,Stop,10,11,8,12,-1,-13,1,13,South,South
True,True,True,True,1,3,2,3,5,9,6,6,Stop,Stop,Stop,Stop,9,10,7,11,-1,-14,1,12,South,South
True,True,True,True,1,3,2,3,5,9,6,6,Stop,Stop,Stop,Stop,8,9,6,10,-1,-15,1,11,South,South
True,True,True,True,1,3,2,3,5,9,6,6,Stop,Stop,Stop,Stop,7,8,5,9,-1,-16,1,10,South,South
True,True,True,True,1,3,2,3,5,9,6,6,Stop,Stop,Stop,Stop,6,7,4,8,-1,-17,1,9,South,South
True,True,True,True,1,3,2,3,5,9,6,6,Stop,Stop,Stop,Stop,5,6,5,7,-1,-18,1,8,South,South
True,True,True,True,1,3,2,3,5,9,6,6,Stop,Stop,Stop,Stop,4,5,6,6,-1,-19,1,7,South,South
True,True,True,True,1,3,2,3,5,9,6,6,Stop,Stop,Stop,Stop,3,4,7,5,-1,-20,1,6,South,South
True,True,True,True,1,3,2,3,5,9,6,6,Stop,Stop,Stop,Stop,2,3,8,6,-1,-21,1,5,South,South
True,True,True,True,1,3,2,3,5,9,6,6,Stop,Stop,Stop,Stop,1,2,9,7,-1,-22,1,4,South,South
False,True,True,True,1,1,2,3,5,9,6,6,Stop,Stop,Stop,Stop,-1,1,10,8,-1,177,1,3,South,Stop
False,True,True,True,1,1,2,3,5,9,6,6,Stop,Stop,Stop,Stop,-1,1,10,8,-1,176,1,3,South,East
False,False,True,True,1,1,3,1,5,9,6,6,Stop,Stop,Stop,Stop,-1,-1,9,7,-1,375,2,3,East,East
False,False,True,True,1,1,3,1,5,9,6,6,Stop,Stop,Stop,Stop,-1,-1,8,6,-1,374,3,3,East,North
False,False,True,True,1,1,3,1,5,9,6,6,Stop,Stop,Stop,Stop,-1,-1,7,5,-1,373,3,4,North,North
False,False,True,True,1,1,3,1,5,9,6,6,Stop,Stop,Stop,Stop,-1,-1,6,4,-1,372,3,5,North,East
False,False,True,True,1,1,3,1,5,9,6,6,Stop,Stop,Stop,Stop,-1,-1,5,3,-1,371,4,5,East,North
False,False,True,True,1,1,3,1,5,9,6,6,Stop,Stop,Stop,Stop,-1,-1,4,2,-1,370,4,6,North,East
False,False,True,True,1,1,3,1,5,9,6,6,Stop,Stop,Stop,Stop,-1,-1,3,1,-1,369,5,6,East,East
False,False,True,False,1,1,3,1,5,9,7,1,Stop,Stop,Stop,Stop,-1,-1,4,-1,-1,568,6,6,East,North
False,False,True,False,1,1,3,1,5,9,7,1,Stop,Stop,Stop,Stop,-1,-1,3,-1,-1,567,6,7,North,North
False,False,True,False,1,1,3,1,5,9,7,1,Stop,Stop,Stop,Stop,-1,-1,2,-1,-1,566,6,8,North,North
False,False,True,False,1,1,3,1,5,9,7,1,Stop,Stop,Stop,Stop,-1,-1,1,-1,-1,565,6,9,North,West
True,True,True,True,1,3,2,3,5,9,6,6,Stop,Stop,Stop,Stop,15,16,13,17,-1,0,1,18,Stop,Stop
True,True,True,True,2,3,1,3,6,9,6,6,East,West,East,West,16,15,14,16,-1,-1,1,18,Stop,Stop
True,True,True,True,1,3,2,3,6,9,5,6,West,East,East,West,15,16,14,15,-1,-2,1,18,Stop,East
True,True,True,True,2,3,2,4,6,10,4,6,East,North,North,East,15,14,12,15,-1,-3,2,18,East,West
True,True,True,True,3,3,2,4,6,9,5,6,East,North,South,West,17,15,14,15,-1,-4,1,18,West,Stop
True,True,True,True,4,3,1,4,6,8,4,6,East,West,South,North,18,14,15,14,-1,-5,1,18,West,Stop
True,True,True,True,4,4,2,4,6,9,4,7,North,East,North,North,17,15,14,13,-1,-6,1,18,West,South
True,True,True,True,3,4,2,5,6,8,4,8,West,North,South,North,15,13,14,11,-1,-7,1,17,South,South
True,True,True,True,3,4,3,5,5,8,4,9,West,East,West,North,14,13,12,10,-1,-8,1,16,South,South
True,True,True,True,2,4,3,5,5,9,4,9,West,East,North,East,12,12,10,10,-1,-9,1,15,South,South
True,True,True,True,1,4,3,6,6,9,5,9,West,North,East,East,10,10,10,9,-1,-10,1,14,South,South
True,True,True,True,1,3,3,5,6,9,5,9,South,South,East,North,10,10,9,7,-1,-11,1,13,South,South
True,True,True,True,1,4,2,5,6,9,5,10,North,West,East,North,8,8,8,6,-1,-12,1,12,South,South
True,True,True,True,2,4,2,6,6,8,5,10,East,North,South,South,8,6,8,6,-1,-13,1,11,South,South
True,True,True,True,2,3,2,5,5,8,5,9,South,South,West,South,8,6,6,5,-1,-14,1,10,South,South
True,True,True,True,3,3,3,5,6,8,5,9,East,East,East,East,8,6,6,5,-1,-15,1,9,South,South
True,True,True,True,3,3,3,4,5,8,6,9,East,South,West,East,7,6,4,6,-1,-16,1,8,South,South
True,True,True,True,4,3,4,4,4,8,6,9,East,East,West,South,7,6,4,6,-1,-17,1,7,South,South
