@relation 'stateData-weka.filters.unsupervised.attribute.Remove-R1,24-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute living_ghost1 {True,False}
@attribute living_ghost2 {True,False}
@attribute living_ghost3 {True,False}
@attribute living_ghost4 {True,False}
@attribute ghost_posX1 numeric
@attribute ghost_posY1 numeric
@attribute ghost_posX2 numeric
@attribute ghost_posY2 numeric
@attribute ghost_posX3 numeric
@attribute ghost_posY3 numeric
@attribute ghost_posX4 numeric
@attribute ghost_posY4 numeric
@attribute ghost_dir1 {North,South,West,East,Stop}
@attribute ghost_dir2 {North,South,West,East,Stop}
@attribute ghost_dir3 {North,South,West,East,Stop}
@attribute ghost_dir4 {North,South,West,East,Stop}
@attribute ghost_dist1 numeric
@attribute ghost_dist2 numeric
@attribute ghost_dist3 numeric
@attribute ghost_dist4 numeric
@attribute dot_dist numeric
@attribute score numeric
@attribute pacman_posX numeric
@attribute pacman_posY numeric
@attribute pacman_dir {North,South,West,East,Stop}
@attribute pacman_action {North,South,West,East,Stop}

@data
True,True,True,True,0.833333,0.444444,0.5,0.666667,0.25,1,0.416667,0.454545,Stop,Stop,Stop,Stop,0.5,0.153846,0.275862,0.416667,0.55,0.025974,0.08,0.4,East,East
True,True,True,True,0.833333,0.444444,0.5,0.666667,0.25,1,0.416667,0.454545,Stop,Stop,Stop,Stop,0.4375,0.115385,0.241379,0.388889,0.5,0.024675,0.12,0.4,East,East
True,True,True,True,0.833333,0.444444,0.5,0.666667,0.25,1,0.416667,0.454545,Stop,Stop,Stop,Stop,0.375,0.076923,0.206897,0.361111,0.45,0.023377,0.16,0.4,East,East
True,False,True,True,0.833333,0.444444,0.2,0,0.25,1,0.416667,0.454545,Stop,Stop,Stop,Stop,0.3125,0,0.172414,0.333333,0.4,0.281818,0.2,0.4,East,South
True,False,True,True,0.833333,0.444444,0.2,0,0.25,1,0.416667,0.454545,Stop,Stop,Stop,Stop,0.25,0,0.206897,0.305556,0.35,0.280519,0.2,0.333333,South,South
True,False,True,True,0.833333,0.444444,0.2,0,0.25,1,0.416667,0.454545,Stop,Stop,Stop,Stop,0.1875,0,0.241379,0.277778,0.3,0.279221,0.2,0.266667,South,East
True,False,True,True,0.833333,0.444444,0.2,0,0.25,1,0.416667,0.454545,Stop,Stop,Stop,Stop,0.25,0,0.206897,0.25,0.25,0.277922,0.24,0.266667,East,East
True,False,True,True,0.833333,0.444444,0.2,0,0.25,1,0.416667,0.454545,Stop,Stop,Stop,Stop,0.3125,0,0.172414,0.222222,0.2,0.276623,0.28,0.266667,East,South
True,False,True,True,0.833333,0.444444,0.2,0,0.25,1,0.416667,0.454545,Stop,Stop,Stop,Stop,0.25,0,0.206897,0.194444,0.15,0.275325,0.28,0.2,South,South
True,False,True,True,0.833333,0.444444,0.2,0,0.25,1,0.416667,0.454545,Stop,Stop,Stop,Stop,0.1875,0,0.241379,0.222222,0.2,0.274026,0.28,0.133333,South,West
True,False,True,True,0.833333,0.444444,0.2,0,0.25,1,0.416667,0.454545,Stop,Stop,Stop,Stop,0.125,0,0.275862,0.25,0.25,0.272727,0.24,0.133333,West,West
False,False,True,True,0,0,0.2,0,0.25,1,0.416667,0.454545,Stop,Stop,Stop,Stop,0,0,0.310345,0.277778,0.3,0.531169,0.2,0.133333,West,West
False,False,True,True,0,0,0.2,0,0.25,1,0.416667,0.454545,Stop,Stop,Stop,Stop,0,0,0.344828,0.305556,0.35,0.52987,0.16,0.133333,West,West
False,False,True,True,0,0,0.2,0,0.25,1,0.416667,0.454545,Stop,Stop,Stop,Stop,0,0,0.37931,0.333333,0.4,0.528571,0.12,0.133333,West,West
False,False,True,True,0,0,0.2,0,0.25,1,0.416667,0.454545,Stop,Stop,Stop,Stop,0,0,0.413793,0.361111,0.45,0.527273,0.08,0.133333,West,West
False,False,True,True,0,0,0.2,0,0.25,1,0.416667,0.454545,Stop,Stop,Stop,Stop,0,0,0.448276,0.388889,0.5,0.525974,0.04,0.133333,West,West
False,False,True,True,0,0,0.2,0,0.25,1,0.416667,0.454545,Stop,Stop,Stop,Stop,0,0,0.482759,0.416667,0.55,0.524675,0,0.133333,West,North
False,False,True,True,0,0,0.2,0,0.25,1,0.416667,0.454545,Stop,Stop,Stop,Stop,0,0,0.448276,0.388889,0.5,0.523377,0,0.2,North,North
False,False,True,True,0,0,0.2,0,0.25,1,0.416667,0.454545,Stop,Stop,Stop,Stop,0,0,0.413793,0.416667,0.55,0.522078,0,0.266667,North,North
False,False,True,True,0,0,0.2,0,0.25,1,0.416667,0.454545,Stop,Stop,Stop,Stop,0,0,0.37931,0.444444,0.6,0.520779,0,0.333333,North,North
False,False,True,True,0,0,0.2,0,0.25,1,0.416667,0.454545,Stop,Stop,Stop,Stop,0,0,0.344828,0.472222,0.65,0.519481,0,0.4,North,North
False,False,True,True,0,0,0.2,0,0.25,1,0.416667,0.454545,Stop,Stop,Stop,Stop,0,0,0.310345,0.5,0.7,0.518182,0,0.466667,North,North
False,False,True,True,0,0,0.2,0,0.25,1,0.416667,0.454545,Stop,Stop,Stop,Stop,0,0,0.275862,0.527778,0.75,0.516883,0,0.533333,North,East
False,False,True,True,0,0,0.2,0,0.25,1,0.416667,0.454545,Stop,Stop,Stop,Stop,0,0,0.241379,0.5,0.7,0.515584,0.04,0.533333,East,East
False,False,True,True,0,0,0.2,0,0.25,1,0.416667,0.454545,Stop,Stop,Stop,Stop,0,0,0.206897,0.472222,0.65,0.514286,0.08,0.533333,East,East
False,False,True,True,0,0,0.2,0,0.25,1,0.416667,0.454545,Stop,Stop,Stop,Stop,0,0,0.172414,0.444444,0.6,0.512987,0.12,0.533333,East,East
False,False,True,True,0,0,0.2,0,0.25,1,0.416667,0.454545,Stop,Stop,Stop,Stop,0,0,0.137931,0.416667,0.55,0.511688,0.16,0.533333,East,East
False,False,True,True,0,0,0.2,0,0.25,1,0.416667,0.454545,Stop,Stop,Stop,Stop,0,0,0.103448,0.388889,0.5,0.51039,0.2,0.533333,East,East
False,False,True,True,0,0,0.2,0,0.25,1,0.416667,0.454545,Stop,Stop,Stop,Stop,0,0,0.068966,0.361111,0.45,0.509091,0.24,0.533333,East,East
False,False,False,True,0,0,0.2,0,0.1,0,0.416667,0.454545,Stop,Stop,Stop,Stop,0,0,0,0.333333,0.4,0.767532,0.28,0.533333,East,East
False,False,False,True,0,0,0.2,0,0.1,0,0.416667,0.454545,Stop,Stop,Stop,Stop,0,0,0,0.305556,0.35,0.766234,0.32,0.533333,East,East
False,False,False,True,0,0,0.2,0,0.1,0,0.416667,0.454545,Stop,Stop,Stop,Stop,0,0,0,0.277778,0.3,0.764935,0.36,0.533333,East,South
False,False,False,True,0,0,0.2,0,0.1,0,0.416667,0.454545,Stop,Stop,Stop,Stop,0,0,0,0.25,0.25,0.763636,0.36,0.466667,South,South
False,False,False,True,0,0,0.2,0,0.1,0,0.416667,0.454545,Stop,Stop,Stop,Stop,0,0,0,0.222222,0.2,0.762338,0.36,0.4,South,South
False,False,False,True,0,0,0.2,0,0.1,0,0.416667,0.454545,Stop,Stop,Stop,Stop,0,0,0,0.194444,0.15,0.761039,0.36,0.333333,South,South
False,False,False,True,0,0,0.2,0,0.1,0,0.416667,0.454545,Stop,Stop,Stop,Stop,0,0,0,0.166667,0.1,0.75974,0.36,0.266667,South,South
False,False,False,True,0,0,0.2,0,0.1,0,0.416667,0.454545,Stop,Stop,Stop,Stop,0,0,0,0.138889,0.45,0.888312,0.36,0.2,South,South
False,False,False,True,0,0,0.2,0,0.1,0,0.416667,0.454545,Stop,Stop,Stop,Stop,0,0,0,0.166667,0.5,0.887013,0.36,0.133333,South,South
False,False,False,True,0,0,0.2,0,0.1,0,0.416667,0.454545,Stop,Stop,Stop,Stop,0,0,0,0.194444,0.55,0.885714,0.36,0.066667,South,South
False,False,False,True,0,0,0.2,0,0.1,0,0.416667,0.454545,Stop,Stop,Stop,Stop,0,0,0,0.222222,0.6,0.884416,0.36,0,South,North
False,False,False,True,0,0,0.2,0,0.1,0,0.416667,0.454545,Stop,Stop,Stop,Stop,0,0,0,0.194444,0.55,0.883117,0.4,0,East,North
False,False,False,True,0,0,0.2,0,0.1,0,0.416667,0.454545,Stop,Stop,Stop,Stop,0,0,0,0.166667,0.5,0.881818,0.4,0.066667,North,North
False,False,False,True,0,0,0.2,0,0.1,0,0.416667,0.454545,Stop,Stop,Stop,Stop,0,0,0,0.138889,0.45,0.880519,0.4,0.133333,North,East
False,False,False,True,0,0,0.2,0,0.1,0,0.416667,0.454545,Stop,Stop,Stop,Stop,0,0,0,0.111111,0.4,0.879221,0.44,0.133333,East,East
False,False,False,True,0,0,0.2,0,0.1,0,0.416667,0.454545,Stop,Stop,Stop,Stop,0,0,0,0.083333,0.35,0.877922,0.48,0.133333,East,East
False,False,False,True,0,0,0.2,0,0.1,0,0.416667,0.454545,Stop,Stop,Stop,Stop,0,0,0,0.055556,0.3,0.876623,0.52,0.133333,East,North
True,True,True,True,0,0.222222,0.1,0.166667,0.1,0.8,0.083333,0.454545,Stop,Stop,Stop,Stop,1,0.653846,0.482759,0.5,0,0.031169,0,1,Stop,South
True,True,True,True,0,0.222222,0.1,0.166667,0.1,0.8,0.083333,0.454545,Stop,Stop,Stop,Stop,0.9375,0.615385,0.448276,0.472222,0,0.02987,0,0.933333,South,South
True,True,True,True,0,0.222222,0.1,0.166667,0.1,0.8,0.083333,0.454545,Stop,Stop,Stop,Stop,0.875,0.576923,0.413793,0.444444,0,0.028571,0,0.866667,South,South
True,True,True,True,0,0.222222,0.1,0.166667,0.1,0.8,0.083333,0.454545,Stop,Stop,Stop,Stop,0.8125,0.538462,0.37931,0.416667,0,0.027273,0,0.8,South,South
True,True,True,True,0,0.222222,0.1,0.166667,0.1,0.8,0.083333,0.454545,Stop,Stop,Stop,Stop,0.75,0.5,0.344828,0.388889,0,0.025974,0,0.733333,South,South
True,True,True,True,0,0.222222,0.1,0.166667,0.1,0.8,0.083333,0.454545,Stop,Stop,Stop,Stop,0.6875,0.461538,0.310345,0.361111,0,0.024675,0,0.666667,South,South
True,True,True,True,0,0.222222,0.1,0.166667,0.1,0.8,0.083333,0.454545,Stop,Stop,Stop,Stop,0.625,0.423077,0.275862,0.333333,0,0.023377,0,0.6,South,South
True,True,True,True,0,0.222222,0.1,0.166667,0.1,0.8,0.083333,0.454545,Stop,Stop,Stop,Stop,0.5625,0.384615,0.241379,0.305556,0,0.022078,0,0.533333,South,South
True,True,True,True,0,0.222222,0.1,0.166667,0.1,0.8,0.083333,0.454545,Stop,Stop,Stop,Stop,0.5,0.346154,0.206897,0.277778,0,0.020779,0,0.466667,South,South
True,True,True,True,0,0.222222,0.1,0.166667,0.1,0.8,0.083333,0.454545,Stop,Stop,Stop,Stop,0.4375,0.307692,0.172414,0.25,0,0.019481,0,0.4,South,South
True,True,True,True,0,0.222222,0.1,0.166667,0.1,0.8,0.083333,0.454545,Stop,Stop,Stop,Stop,0.375,0.269231,0.206897,0.222222,0,0.018182,0,0.333333,South,South
True,True,True,True,0,0.222222,0.1,0.166667,0.1,0.8,0.083333,0.454545,Stop,Stop,Stop,Stop,0.3125,0.230769,0.241379,0.194444,0,0.016883,0,0.266667,South,South
True,True,True,True,0,0.222222,0.1,0.166667,0.1,0.8,0.083333,0.454545,Stop,Stop,Stop,Stop,0.25,0.192308,0.275862,0.166667,0,0.015584,0,0.2,South,South
True,True,True,True,0,0.222222,0.1,0.166667,0.1,0.8,0.083333,0.454545,Stop,Stop,Stop,Stop,0.1875,0.153846,0.310345,0.194444,0,0.014286,0,0.133333,South,South
True,True,True,True,0,0.222222,0.1,0.166667,0.1,0.8,0.083333,0.454545,Stop,Stop,Stop,Stop,0.125,0.115385,0.344828,0.222222,0,0.012987,0,0.066667,South,South
False,True,True,True,0,0,0.1,0.166667,0.1,0.8,0.083333,0.454545,Stop,Stop,Stop,Stop,0,0.076923,0.37931,0.25,0,0.271429,0,0,South,East
False,False,True,True,0,0,0.2,0,0.1,0.8,0.083333,0.454545,Stop,Stop,Stop,Stop,0,0,0.344828,0.222222,0,0.52987,0.04,0,East,North
False,False,True,True,0,0,0.2,0,0.1,0.8,0.083333,0.454545,Stop,Stop,Stop,Stop,0,0,0.310345,0.194444,0,0.528571,0.04,0.066667,North,North
False,False,True,True,0,0,0.2,0,0.1,0.8,0.083333,0.454545,Stop,Stop,Stop,Stop,0,0,0.275862,0.166667,0,0.527273,0.04,0.133333,North,North
False,False,True,True,0,0,0.2,0,0.1,0.8,0.083333,0.454545,Stop,Stop,Stop,Stop,0,0,0.241379,0.138889,0,0.525974,0.04,0.2,North,East
False,False,True,True,0,0,0.2,0,0.1,0.8,0.083333,0.454545,Stop,Stop,Stop,Stop,0,0,0.206897,0.111111,0,0.524675,0.08,0.2,East,East
False,False,True,True,0,0,0.2,0,0.1,0.8,0.083333,0.454545,Stop,Stop,Stop,Stop,0,0,0.172414,0.083333,0,0.523377,0.12,0.2,East,East
False,False,True,True,0,0,0.2,0,0.1,0.8,0.083333,0.454545,Stop,Stop,Stop,Stop,0,0,0.137931,0.055556,0,0.522078,0.16,0.2,East,East
False,False,True,False,0,0,0.2,0,0.1,0.8,0.125,0,Stop,Stop,Stop,Stop,0,0,0.172414,0,0,0.780519,0.2,0.2,East,North
