@relation stateData-weka.filters.unsupervised.attribute.Remove-R1

@attribute living_ghost1 {True,False}
@attribute living_ghost2 {True,False}
@attribute living_ghost3 {True,False}
@attribute living_ghost4 {True,False}
@attribute ghost_posX1 numeric
@attribute ghost_posY1 numeric
@attribute ghost_posX2 numeric
@attribute ghost_posY2 numeric
@attribute ghost_posX3 numeric
@attribute ghost_posY3 numeric
@attribute ghost_posX4 numeric
@attribute ghost_posY4 numeric
@attribute ghost_dir1 {North,South,West,East,Stop}
@attribute ghost_dir2 {North,South,West,East,Stop}
@attribute ghost_dir3 {North,South,West,East,Stop}
@attribute ghost_dir4 {North,South,West,East,Stop}
@attribute ghost_dist1 numeric
@attribute ghost_dist2 numeric
@attribute ghost_dist3 numeric
@attribute ghost_dist4 numeric
@attribute dot_dist numeric
@attribute score numeric
@attribute nextScore numeric
@attribute pacman_posX numeric
@attribute pacman_posY numeric
@attribute pacman_dir {North,South,West,East,Stop}
@attribute pacman_action {North,South,West,East,Stop}

@data
True,True,False,False,7,10,9,14,5,1,7,1,West,West,Stop,Stop,3,5,-1,-1,9,365,364,9,9,North,North
True,True,False,False,6,10,9,13,5,1,7,1,West,South,Stop,Stop,3,3,-1,-1,10,364,363,9,10,North,West
True,True,False,False,6,10,10,13,5,1,7,1,West,East,Stop,Stop,2,5,-1,-1,11,363,362,8,10,West,West
False,True,False,False,1,1,10,13,5,1,7,1,Stop,East,Stop,Stop,-1,6,-1,-1,12,562,561,7,10,West,West
False,True,False,False,1,1,10,13,5,1,7,1,Stop,East,Stop,Stop,-1,7,-1,-1,13,561,560,6,10,West,East
False,True,False,False,1,1,11,13,5,1,7,1,Stop,East,Stop,Stop,-1,7,-1,-1,12,560,559,7,10,East,North
False,True,False,False,1,1,11,13,5,1,7,1,Stop,East,Stop,Stop,-1,6,-1,-1,13,559,558,7,11,North,North
False,True,False,False,1,1,10,13,5,1,7,1,Stop,West,Stop,Stop,-1,4,-1,-1,14,558,557,7,12,North,North
False,True,False,False,1,1,10,14,5,1,7,1,Stop,North,Stop,Stop,-1,4,-1,-1,15,557,556,7,13,North,East
False,True,False,False,1,1,10,14,5,1,7,1,Stop,North,Stop,Stop,-1,3,-1,-1,14,556,555,8,13,East,East
False,True,False,False,1,1,10,14,5,1,7,1,Stop,North,Stop,Stop,-1,2,-1,-1,13,555,554,9,13,East,North
False,True,False,False,1,1,10,13,5,1,7,1,Stop,South,Stop,Stop,-1,2,-1,-1,14,554,553,9,14,North,Stop
False,True,False,False,1,1,10,14,5,1,7,1,Stop,North,Stop,Stop,-1,1,-1,-1,14,553,752,9,14,North,West
False,True,False,False,1,1,10,13,5,1,7,1,Stop,South,Stop,Stop,-1,3,-1,-1,15,552,551,8,14,West,East
False,True,False,False,1,1,10,14,5,1,7,1,Stop,Stop,Stop,Stop,-1,1,-1,-1,14,551,750,9,14,East,East
True,True,True,True,6,5,6,9,8,11,14,6,Stop,Stop,Stop,Stop,11,7,7,18,14,0,-1,1,11,Stop,Stop
True,True,True,True,6,5,6,9,8,11,14,6,Stop,Stop,Stop,Stop,11,7,7,18,14,-1,-2,1,11,Stop,Stop
True,True,True,True,6,5,6,9,8,11,14,6,Stop,Stop,Stop,Stop,11,7,7,18,14,-2,-3,1,11,Stop,Stop
True,True,True,True,6,5,6,9,8,11,14,6,Stop,Stop,Stop,Stop,11,7,7,18,14,-3,-4,1,11,Stop,East
True,True,True,True,6,5,6,9,8,11,14,6,Stop,Stop,Stop,Stop,10,6,6,17,13,-4,-5,2,11,East,East
True,True,True,True,6,5,6,9,8,11,14,6,Stop,Stop,Stop,Stop,9,5,5,16,12,-5,-6,3,11,East,East
True,True,True,True,6,5,6,9,8,11,14,6,Stop,Stop,Stop,Stop,8,4,4,15,11,-6,-7,4,11,East,East
